x,y,label,img_path
18.568792,2.8457382,"['cemetery', 'parkinglot', 'highway', 'school', 'railroad', 'river']",assets/00270_44.007817_-72.1093_4_37.png
-23.462152,5.9688973,"['amfootball', 'highway', 'park', 'parkinglot', 'residential', 'roundabout', 'religious', 'university', 'supermarket', 'baseball', 'tennis', 'school', 'railroad']",assets/00302_35.095753_-92.457939_2_8_10.png
12.137116,8.409299,"['school', 'highway', 'religious', 'parkinglot', 'supermarket', 'forest', 'residential', 'baseball', 'pond']",assets/01823_36.502668_-93.387348_10_12_8.png
-15.916379,7.4429574,"['school', 'religious', 'parkinglot', 'forest', 'highway', 'farmland', 'tennis', 'swimming', 'bridge', 'park', 'supermarket', 'residential', 'commercialarea', 'pond', 'baseball', 'soccer']",assets/01845_35.25358_-91.759999_10_8_0_12.png
5.602966,-0.59165365,"['swimming', 'parkinglot', 'highway', 'river', 'forest', 'bridge', 'farmland', 'residential', 'garden', 'wetland', 'cemetery', 'religious', 'tennis', 'skate', 'pond', 'school', 'supermarket', 'commercialarea', 'soccer', 'park', 'baseball']",assets/00133_44.157323_-73.245654_3_19_34_24.png
-3.1393187,-3.0031335,"['forest', 'highway', 'river', 'residential', 'bridge', 'parkinglot', 'soccer', 'dam', 'cemetery', 'tennis', 'supermarket', 'office', 'park', 'naturereserve', 'wetland', 'beach', 'pond', 'railroad', 'commercialarea', 'religious', 'baseball', 'school', 'airport']",assets/02107_44.491329_-73.177095_24_26_39_14_36.png
17.23404,-3.9672542,"['parkinglot', 'highway', 'swimming', 'cemetery', 'baseball', 'religious', 'school', 'river', 'bridge', 'garden', 'residential', 'soccer', 'railroad', 'supermarket', 'pond', 'wetland']",assets/00574_44.508389_-72.365275_8_10_29_12.png
9.744951,-5.0670524,"['swimming', 'forest', 'residential', 'pond', 'highway', 'parkinglot', 'railroad', 'supermarket', 'park', 'river', 'religious', 'school', 'commercialarea', 'bridge', 'roundabout', 'naturereserve', 'tennis', 'soccer', 'office', 'cemetery']",assets/00188_44.257434_-72.565692_3_19_37.png
14.496802,-8.207813,"['amfootball', 'highway', 'railroad', 'forest', 'farmland', 'residential', 'bridge', 'river', 'religious', 'parkinglot', 'wetland', 'park', 'pond', 'cemetery', 'baseball', 'soccer', 'tennis', 'school', 'commercialarea', 'garage', 'naturereserve']",assets/00110_44.259635_-72.589624_2_37_8_36_19_12_0_38_10_24.png
2.6528785,5.038265,"['parkinglot', 'highway', 'pond', 'forest', 'residential', 'swimming', 'cemetery', 'dam', 'garden', 'tennis', 'sand', 'golf', 'soccer', 'school', 'amfootball', 'religious', 'wetland', 'commercialarea', 'beach']",assets/00623_43.163408_-73.077915_8_29_24_34_10.png
1.753531,3.6301022,"['forest', 'parkinglot', 'wetland', 'pond', 'highway', 'garden', 'supermarket', 'residential', 'soccer', 'school', 'roundabout', 'swimming', 'river', 'religious', 'bridge', 'park', 'commercialarea', 'baseball', 'tennis', 'skate', 'railroad', 'cemetery']",assets/02526_43.180384_-73.053109_24_34_8_29_10_27_38_14_39.png
14.604282,-8.728028,"['residential', 'forest', 'highway', 'railroad', 'farmland', 'bridge', 'river', 'religious', 'parkinglot', 'wetland', 'park', 'pond', 'cemetery', 'baseball', 'amfootball', 'soccer', 'tennis', 'school', 'commercialarea', 'garage', 'naturereserve']",assets/01292_44.260447_-72.591473_19_24_37_8_2_38_10.png
31.004364,-5.344193,"['naturereserve', 'highway', 'pond', 'forest']",assets/02918_44.356817_-72.287694_26_24.png
-3.0550704,-2.4294977,"['park', 'river', 'forest', 'highway', 'bridge', 'residential', 'dam', 'cemetery', 'parkinglot', 'tennis', 'supermarket', 'office', 'naturereserve', 'beach', 'wetland', 'pond', 'commercialarea', 'religious', 'railroad', 'baseball', 'school', 'airport', 'soccer']",assets/02954_44.495729_-73.175879_27_19_37.png
-18.616917,-2.3956528,"['parkinglot', 'highway', 'forest', 'religious', 'residential', 'swimming', 'school', 'cemetery', 'baseball', 'university', 'railroad', 'commercialarea', 'park', 'tennis', 'amfootball', 'pond', 'beach', 'farmland', 'soccer', 'river']",assets/01535_34.123924_-93.060458_8_19.png
10.947847,-6.2142296,"['tennis', 'railroad', 'river', 'school', 'parkinglot', 'baseball', 'swimming', 'soccer', 'highway', 'bridge', 'residential', 'amfootball', 'park', 'forest', 'pond', 'religious', 'office', 'supermarket', 'commercialarea']",assets/00060_44.413532_-72.018834_0_10_8_19_36_37.png
-24.580336,4.45209,"['baseball', 'railroad', 'parkinglot', 'highway', 'religious', 'residential', 'cemetery', 'bridge', 'amfootball', 'park', 'tennis', 'school', 'pond', 'garden', 'commercialarea', 'garage', 'forest']",assets/01890_34.736847_-92.300344_12_19_2_8_10_37.png
-13.394057,12.195653,"['baseball', 'residential', 'highway', 'religious', 'pond', 'park', 'bridge']",assets/01916_36.205804_-94.154547_12_19_27.png
-14.208001,-0.6600822,"['school', 'highway', 'parkinglot', 'residential', 'religious', 'pond', 'railroad', 'cemetery', 'garden', 'swimming', 'supermarket', 'commercialarea', 'baseball', 'park', 'lake', 'tennis', 'skate']",assets/01832_35.32939_-94.311354_10_19_8_34.png
-21.450344,-10.0135355,"['parkinglot', 'highway', 'airport', 'bridge', 'tennis', 'baseball', 'park', 'residential', 'religious', 'railroad', 'school']",assets/00749_34.476906_-93.087292_8_15_0_12_27.png
20.354794,4.488327,"['forest', 'highway', 'residential', 'pond', 'parkinglot', 'cemetery', 'bridge', 'soccer', 'school', 'religious', 'river']",assets/02502_43.843104_-72.375615_24_19_37.png
3.425685,-15.784878,"['highway', 'naturereserve', 'forest', 'parkinglot', 'park', 'beach', 'railroad', 'supermarket', 'residential', 'school', 'wetland', 'amfootball', 'bridge', 'farmland', 'religious', 'cemetery', 'baseball', 'river']",assets/03815_44.49769_-73.228222_37_39_26.png
-6.8318295,-2.793342,"['bridge', 'highway', 'railroad', 'forest', 'park', 'baseball', 'river', 'school', 'religious', 'tennis', 'pond', 'parkinglot', 'supermarket', 'cemetery']",assets/02875_34.713558_-92.270298_17_24_37.png
-13.013256,1.8769767,"['parkinglot', 'pond', 'baseball', 'forest', 'highway', 'supermarket', 'tennis', 'school', 'park', 'railroad']",assets/01596_34.601989_-92.495183_8_0_12_37_10.png
-9.119827,14.8767605,"['parkinglot', 'residential', 'pond', 'highway', 'roundabout', 'school', 'tennis', 'soccer', 'baseball', 'amfootball', 'park']",assets/01399_36.150637_-94.082834_8_0_29_12_2_27_37.png
-23.926123,3.8060393,"['parkinglot', 'highway', 'baseball', 'religious', 'park', 'cemetery', 'swimming', 'commercialarea', 'residential', 'supermarket', 'amfootball', 'school', 'railroad', 'tennis']",assets/01465_35.373701_-94.397861_8_37_27_33_36.png
-23.03481,8.599418,"['baseball', 'highway', 'parkinglot', 'soccer', 'railroad', 'park', 'tennis', 'amfootball', 'school', 'roundabout', 'residential', 'pond']",assets/02260_36.31919_-94.111319_12_27_8_2_14.png
-6.127065,-8.593712,"['pond', 'residential', 'bridge', 'forest', 'highway', 'airport', 'railroad', 'river', 'sand', 'swimming']",assets/02750_34.102111_-93.046174_14_24.png
-7.5869236,4.4136286,"['forest', 'airport', 'parkinglot', 'office', 'cemetery', 'highway', 'supermarket', 'residential', 'river', 'railroad', 'bridge', 'commercialarea']",assets/02823_44.222539_-72.556856_24_37_17.png
6.5974345,-1.187328,"['pond', 'parkinglot', 'park', 'highway', 'forest', 'river', 'bridge', 'farmland', 'residential', 'garden', 'swimming', 'wetland', 'cemetery', 'religious', 'tennis', 'skate', 'school', 'supermarket', 'commercialarea', 'soccer', 'baseball', 'railroad']",assets/01021_44.166381_-73.245969_14_19_1_0_10_29_12_37_24.png
1.981965,-12.082782,"['parkinglot', 'highway', 'beach', 'park', 'river']",assets/01070_35.499227_-92.055936_8_16_27.png
-3.9108274,-10.083912,"['bridge', 'railroad', 'golf', 'highway', 'forest', 'river', 'sand', 'soccer', 'parkinglot', 'pond', 'cemetery', 'park', 'beach', 'tennis', 'baseball']",assets/02867_34.791722_-92.316168_17_38_27.png
1.7607112,-0.8756869,"['parkinglot', 'railroad', 'highway', 'residential', 'park', 'supermarket', 'school', 'cemetery', 'forest', 'religious', 'skate', 'amfootball', 'garage', 'commercialarea', 'soccer', 'tennis', 'bridge', 'baseball', 'swimming', 'roundabout']",assets/00501_44.496888_-73.11007_8_10.png
24.062935,2.855001,"['cemetery', 'highway', 'railroad', 'river']",assets/00286_43.381052_-73.00032_4_37.png
17.267086,12.572946,"['cemetery', 'school', 'highway', 'religious', 'residential']",assets/00619_35.331132_-93.089347_4_10_37.png
20.06998,-12.008173,"['pond', 'railroad', 'parkinglot', 'highway', 'tennis', 'wetland', 'river', 'golf']",assets/01042_43.208771_-73.020348_14_37_6.png
30.649513,0.09981577,"['forest', 'residential', 'wetland', 'pond', 'parkinglot']",assets/02794_43.043281_-72.942449_24_14.png
3.3357995,-15.503719,"['forest', 'tennis', 'park', 'railroad', 'baseball', 'residential', 'parkinglot', 'beach', 'wetland', 'commercialarea', 'naturereserve', 'highway', 'supermarket', 'school', 'amfootball', 'bridge', 'farmland', 'religious', 'cemetery', 'river', 'soccer']",assets/02027_44.497251_-73.236816_24_26_10.png
19.471157,-3.8046572,"['school', 'bridge', 'supermarket', 'highway', 'cemetery', 'river', 'baseball', 'commercialarea', 'parkinglot', 'amfootball', 'soccer', 'residential']",assets/00874_43.612005_-72.546324_10_12_2_8.png
17.060808,8.085235,"['farmland', 'bridge', 'highway', 'school', 'park', 'garden', 'residential', 'forest', 'swimming', 'river']",assets/01803_43.655861_-72.971305_22_27.png
-4.5123754,9.678407,"['sand', 'forest', 'tennis', 'swimming', 'railroad', 'pond', 'residential', 'highway', 'park', 'parkinglot', 'golf', 'bridge', 'supermarket']",assets/03263_44.500964_-73.088014_28_6.png
-6.8934407,0.8063906,"['parkinglot', 'highway', 'river', 'religious', 'bridge', 'residential', 'pond', 'wetland', 'naturereserve', 'railroad']",assets/01411_34.93899_-92.418204_8_38_37_26.png
19.188337,1.1816353,"['residential', 'forest', 'farmland', 'highway', 'wetland', 'parkinglot', 'religious', 'warehouse', 'bridge', 'garden', 'supermarket', 'pond', 'commercialarea', 'railroad', 'river']",assets/01558_43.802477_-72.1909_19_37_24_22_36.png
10.655038,-8.43876,"['cemetery', 'railroad', 'highway', 'parkinglot', 'commercialarea', 'residential', 'pond', 'religious', 'roundabout', 'forest', 'supermarket', 'swimming', 'river', 'garden', 'park', 'bridge', 'warehouse', 'school', 'tennis', 'amfootball']",assets/00235_43.656268_-72.327574_4_19_38_37_8_10.png
1.5544802,6.213892,"['pond', 'highway', 'parkinglot', 'wetland', 'swimming', 'forest', 'residential', 'cemetery', 'dam', 'garden', 'tennis', 'sand', 'golf', 'soccer', 'school', 'amfootball', 'religious', 'river']",assets/01077_43.153794_-73.075055_14_24_37_4.png
-3.152866,-2.183002,"['residential', 'highway', 'forest', 'garden', 'river', 'parkinglot', 'tennis', 'university', 'swimming', 'baseball', 'park', 'skate', 'railroad', 'commercialarea', 'bridge', 'soccer', 'dam', 'cemetery', 'supermarket', 'office', 'naturereserve', 'wetland', 'beach', 'pond', 'religious', 'school']",assets/01346_44.493885_-73.181551_19_37_36.png
-26.08627,3.7428663,"['supermarket', 'residential', 'railroad', 'parkinglot', 'highway', 'cemetery', 'pond', 'commercialarea', 'garage', 'religious', 'university', 'park', 'bridge', 'roundabout', 'garden', 'school', 'tennis', 'swimming', 'office', 'baseball', 'naturereserve']",assets/01667_36.070168_-94.157993_9_37_19_10.png
23.73095,7.9385867,"['lake', 'highway', 'park', 'railroad', 'pond', 'parkinglot', 'dam', 'beach']",assets/02881_43.020152_-73.182846_25_27.png
4.5808415,-13.886299,"['forest', 'highway', 'farmland', 'wetland', 'tennis', 'park', 'parkinglot', 'baseball', 'marina', 'school', 'soccer']",assets/02077_44.538843_-73.212684_24_29_10_12.png
-0.2778948,11.5702915,"['pond', 'airport', 'tennis', 'wetland', 'golf', 'forest', 'parkinglot', 'residential', 'swimming', 'cemetery', 'highway', 'river', 'bridge']",assets/01184_42.937236_-72.863859_14_6.png
31.2915,-4.3715696,"['forest', 'parkinglot', 'wetland', 'bridge', 'railroad', 'pond', 'highway', 'residential']",assets/02761_44.909921_-71.875079_24_8_17_37.png
-8.772947,8.284144,"['tennis', 'highway', 'residential', 'pond', 'cemetery', 'airport', 'baseball', 'parkinglot', 'beach', 'park', 'supermarket', 'school', 'lake', 'religious', 'soccer']",assets/00129_34.848258_-92.240267_0_27_12.png
-11.375532,13.561404,"['tennis', 'highway', 'residential', 'school', 'pond', 'park', 'soccer', 'cemetery']",assets/00139_36.274025_-94.197015_0_27_37_29.png
-18.954544,-1.2715507,"['school', 'highway', 'parkinglot', 'religious', 'supermarket', 'residential', 'forest', 'commercialarea', 'wetland', 'garden', 'park', 'bridge', 'farmland', 'pond', 'amfootball', 'university', 'cemetery']",assets/01839_35.254423_-91.742429_10_37_8_24_19.png
-14.453717,-9.000367,"['golf', 'parkinglot', 'swimming', 'sand', 'tennis', 'highway', 'railroad', 'baseball', 'park', 'cemetery', 'pond']",assets/00644_34.482648_-91.527819_6_28.png
-9.964212,4.610217,"['parkinglot', 'airport', 'highway', 'warehouse', 'farmland', 'baseball', 'soccer', 'forest', 'skate', 'park', 'bridge', 'pond', 'commercialarea', 'tennis', 'railroad']",assets/01146_35.226829_-91.72179_8_27_12_37.png
15.669551,-5.289112,"['park', 'parkinglot', 'highway', 'school', 'religious', 'baseball', 'tennis', 'soccer', 'residential', 'swimming', 'skate', 'commercialarea', 'forest', 'cemetery', 'bridge', 'river']",assets/02936_43.305559_-72.496323_27_8_10_12_0_3_1_38.png
12.138666,-3.777524,"['residential', 'river', 'highway', 'forest', 'railroad', 'parkinglot', 'commercialarea', 'park', 'office', 'cemetery', 'religious', 'supermarket', 'baseball', 'swimming', 'farmland', 'pond']",assets/01755_44.202884_-72.500788_19_24.png
24.290579,0.86732817,"['residential', 'forest']",assets/01430_44.375134_-72.697896_19_24.png
-5.809798,12.151712,"['swimming', 'highway', 'residential', 'park', 'bridge', 'sand', 'baseball', 'forest', 'pond', 'golf', 'tennis']",assets/00466_34.775482_-92.48364_3_37_19.png
25.513725,3.6763406,"['tennis', 'river', 'highway', 'forest']",assets/00076_44.197786_-72.867441_0_24.png
21.020485,-9.250012,"['sand', 'highway', 'forest', 'residential', 'parkinglot', 'tennis', 'golf']",assets/03246_44.353088_-72.730755_28_6.png
19.039646,4.754838,"['school', 'river', 'forest', 'parkinglot', 'highway', 'cemetery', 'railroad']",assets/00786_44.62339_-71.960803_10_24.png
15.92091,-2.7779055,"['parkinglot', 'highway', 'residential', 'forest', 'religious', 'soccer', 'garden', 'railroad', 'supermarket', 'pond', 'park', 'school', 'swimming', 'cemetery', 'farmland', 'river']",assets/00596_44.518479_-72.944549_8_10_38.png
-13.872748,-3.910526,"['parkinglot', 'railroad', 'highway', 'river', 'bridge', 'swimming', 'park', 'religious', 'baseball', 'pond', 'tennis', 'soccer']",assets/01036_36.071593_-90.943879_8_27_14.png
-22.898605,-11.682334,"['forest', 'parkinglot', 'river', 'pond', 'residential', 'cemetery', 'railroad', 'highway', 'wetland', 'naturereserve', 'warehouse', 'farmland', 'airport', 'dam', 'soccer', 'tennis', 'religious', 'office']",assets/02446_44.488724_-73.158792_24_38_39_22_26.png
1.5274302,-13.397723,"['river', 'highway', 'railroad', 'naturereserve', 'wetland', 'parkinglot', 'forest', 'bridge', 'park', 'beach', 'residential', 'roundabout', 'cemetery', 'tennis', 'school']",assets/03955_44.531997_-73.267927_38_24_26.png
29.260843,1.4395559,"['pond', 'forest', 'river']",assets/01125_43.345717_-72.675865_14_24.png
1.6047063,8.227443,"['forest', 'sand', 'highway', 'wetland', 'cemetery', 'residential', 'garden', 'pond', 'tennis', 'parkinglot', 'golf', 'railroad', 'swimming', 'school', 'religious', 'commercialarea', 'beach', 'supermarket', 'soccer', 'roundabout', 'bridge', 'river']",assets/02193_43.162562_-73.061794_24_6_37.png
7.808843,1.9013774,"['parkinglot', 'highway', 'railroad', 'residential', 'pond', 'bridge', 'forest', 'river', 'farmland', 'school', 'baseball', 'religious', 'park', 'supermarket', 'cemetery']",assets/00520_43.516879_-73.240202_8_10_37.png
31.270401,-2.9694145,"['forest', 'residential', 'bridge', 'parkinglot', 'wetland', 'railroad', 'highway', 'river']",assets/02605_44.863374_-71.905899_24_36_39.png
-5.244775,-10.515968,"['parkinglot', 'river', 'park', 'railroad', 'highway', 'swimming', 'garden', 'residential', 'wetland']",assets/00730_34.808078_-92.399261_8_34_38_37_27.png
-5.9236264,12.096742,"['tennis', 'highway', 'park', 'sand', 'residential', 'bridge', 'swimming', 'river', 'forest', 'golf']",assets/00103_34.780904_-92.475756_0_6_28_3.png
-24.137226,2.4326665,"['amfootball', 'highway', 'railroad', 'park', 'bridge', 'pond', 'cemetery', 'parkinglot', 'school', 'religious', 'tennis', 'baseball', 'forest', 'lake']",assets/00325_34.220791_-92.010687_2_10_37_0_12.png
25.4669,-0.7095614,"['cemetery', 'river', 'railroad', 'parkinglot', 'highway', 'residential', 'religious']",assets/00280_44.205413_-72.182822_4_37_38.png
31.38199,0.27993304,"['forest', 'wetland', 'residential', 'bridge', 'farmland']",assets/02746_44.986914_-71.837367_24_39.png
-23.474857,-0.056263,"['parkinglot', 'forest', 'residential', 'swimming', 'highway', 'supermarket', 'railroad', 'tennis', 'bridge', 'religious', 'park', 'school', 'office', 'baseball', 'farmland', 'garden', 'pond']",assets/00495_43.600528_-72.967583_8_27_12_3_0_22.png
19.950848,-5.8217998,"['parkinglot', 'highway', 'baseball', 'pond', 'beach', 'wetland', 'park', 'school', 'soccer', 'residential', 'amfootball', 'cemetery', 'tennis', 'bridge', 'river']",assets/00440_43.141461_-72.511215_8_10_19_29.png
-7.7215652,2.7422216,"['parkinglot', 'river', 'pond', 'sand', 'highway', 'park', 'bridge', 'beach', 'baseball', 'tennis', 'railroad', 'golf', 'forest', 'religious']",assets/00721_34.801095_-92.304752_8_27_37_36_12.png
-7.3568645,-13.070211,"['parkinglot', 'highway', 'pond', 'park', 'forest', 'river']",assets/00696_35.077997_-92.54502_8_37_27.png
-19.876186,-8.369695,"['school', 'railroad', 'parkinglot', 'farmland', 'highway', 'religious', 'forest', 'supermarket', 'pond', 'swimming', 'commercialarea', 'cemetery', 'bridge']",assets/01739_34.653838_-92.399011_10_8_37.png
-9.537559,0.51394564,"['school', 'highway', 'parkinglot', 'tennis', 'bridge', 'religious', 'railroad', 'baseball', 'park', 'swimming', 'dam', 'residential']",assets/01758_35.489231_-94.214882_10_8_12_37.png
23.484516,-5.5823393,"['parkinglot', 'highway', 'river', 'park', 'residential', 'school', 'commercialarea', 'railroad', 'cemetery', 'pond', 'dam', 'lake', 'beach']",assets/00706_44.746374_-72.171836_8_27_36_37_25_16.png
11.432059,-5.4082127,"['park', 'school', 'river', 'parkinglot', 'highway', 'baseball', 'railroad', 'soccer', 'residential', 'amfootball', 'forest', 'tennis', 'religious', 'cemetery', 'office', 'supermarket', 'commercialarea', 'bridge']",assets/02960_44.421304_-72.011779_27_38_37_12_36.png
-16.67464,-8.705383,"['cemetery', 'highway', 'tennis', 'airport', 'railroad']",assets/00583_33.607148_-91.36824_4_37_36.png
8.739069,-5.267844,"['residential', 'parkinglot', 'pond', 'swimming', 'religious', 'railroad', 'river', 'garage', 'highway', 'forest', 'school', 'supermarket', 'park', 'commercialarea', 'bridge', 'tennis', 'soccer', 'office']",assets/01269_44.250475_-72.5706_19_24_37_38.png
-18.210108,-2.0922763,"['parkinglot', 'highway', 'forest', 'railroad', 'religious', 'residential', 'swimming', 'school', 'cemetery', 'baseball', 'university', 'pond', 'commercialarea', 'park', 'tennis', 'amfootball', 'beach']",assets/01542_34.122215_-93.062085_8_10_37_19_18.png
-26.886974,2.920032,"['residential', 'highway', 'baseball', 'supermarket', 'parkinglot', 'railroad', 'amfootball', 'park', 'university', 'soccer', 'roundabout', 'school', 'garage', 'religious', 'cemetery', 'commercialarea', 'naturereserve', 'skate', 'tennis', 'pond', 'bridge']",assets/03123_36.060215_-94.167741_19_36.png
-17.718117,-11.905113,"['baseball', 'religious', 'parkinglot', 'railroad', 'highway', 'sand', 'pond', 'golf', 'soccer', 'park', 'tennis', 'swimming', 'commercialarea', 'residential']",assets/01955_35.319117_-94.353852_12_27_8.png
-4.421708,8.748351,"['naturereserve', 'highway', 'parkinglot', 'swimming', 'forest', 'tennis', 'garden', 'baseball', 'religious', 'soccer', 'pond', 'park', 'icerink', 'bridge', 'school', 'residential', 'wetland']",assets/02889_44.44152_-73.171573_26_24.png
18.728325,-4.2576833,"['residential', 'school', 'bridge', 'highway', 'railroad', 'swimming', 'river', 'parkinglot', 'cemetery', 'religious', 'farmland', 'forest', 'park', 'commercialarea', 'baseball', 'soccer', 'pond']",assets/01751_44.167953_-72.650341_19_4.png
-23.792627,-0.13417104,"['tennis', 'forest', 'residential', 'swimming', 'parkinglot', 'highway', 'supermarket', 'railroad', 'bridge', 'religious', 'park', 'school', 'office', 'baseball', 'farmland', 'garden', 'pond']",assets/00001_43.600373_-72.966674_0_27_12_8.png
-5.008684,9.475853,"['forest', 'skate', 'amfootball', 'school', 'roundabout', 'highway', 'baseball', 'railroad', 'park', 'parkinglot', 'tennis', 'swimming', 'soccer', 'pond', 'residential', 'sand', 'golf', 'bridge', 'supermarket']",assets/02045_44.495076_-73.092619_24_3_0.png
-13.902927,-6.0936117,"['supermarket', 'warehouse', 'highway', 'parkinglot', 'residential', 'religious', 'sand', 'commercialarea', 'school', 'baseball', 'swimming', 'park', 'amfootball', 'soccer', 'forest', 'farmland', 'railroad']",assets/01678_36.190828_-90.381227_9_19_37_28_8_3_22.png
18.491482,11.206954,"['forest', 'farmland', 'wetland', 'residential', 'river', 'naturereserve', 'highway']",assets/02337_44.513811_-73.211858_24_22.png
16.635319,12.614702,"['farmland', 'forest', 'wetland', 'highway', 'school', 'parkinglot', 'soccer', 'baseball']",assets/01866_44.526135_-73.204998_22_37_24.png
-13.408543,-0.84362507,"['tennis', 'parkinglot', 'highway', 'railroad', 'baseball', 'park', 'religious', 'pond', 'supermarket', 'residential']",assets/00112_34.382392_-92.825187_0_12_27_36.png
21.433407,-0.46793282,"['parkinglot', 'soccer', 'highway', 'railroad', 'residential', 'pond', 'river', 'forest', 'school', 'amfootball', 'tennis', 'swimming']",assets/00510_44.245655_-72.526337_8_29_37_10_24.png
18.326473,-4.2189326,"['residential', 'bridge', 'highway', 'railroad', 'swimming', 'river', 'parkinglot', 'cemetery', 'religious', 'farmland', 'forest', 'park', 'commercialarea', 'baseball', 'soccer', 'pond']",assets/01675_44.169678_-72.65217_19_36_38_18_24_37_33_4.png
-20.730896,-10.235109,"['baseball', 'residential', 'highway', 'pond', 'dam', 'lake', 'park', 'school', 'supermarket', 'railroad', 'river', 'amfootball', 'airport']",assets/01935_35.996119_-94.180947_12_19_27.png
27.0707,3.6304934,"['forest', 'pond', 'highway']",assets/02276_44.973202_-72.463117_24_37.png
-22.581013,5.0487556,"['parkinglot', 'highway', 'religious', 'bridge', 'residential', 'school', 'forest', 'tennis', 'soccer', 'baseball', 'park', 'pond', 'commercialarea', 'swimming', 'supermarket', 'garage', 'office', 'amfootball', 'roundabout']",assets/01305_34.76126_-92.348162_8_12_10.png
-14.483538,6.9669476,"['school', 'pond', 'residential', 'religious', 'forest', 'highway', 'university', 'supermarket', 'tennis', 'baseball', 'soccer', 'parkinglot', 'roundabout', 'park']",assets/01729_36.082489_-94.187574_10_19_0_37_12.png
15.909257,5.539515,"['farmland', 'highway', 'residential', 'pond', 'forest', 'parkinglot', 'swimming', 'warehouse', 'garden', 'supermarket', 'commercialarea', 'wetland', 'railroad', 'river']",assets/01956_43.822323_-72.197884_22_24_39.png
-10.424418,5.808678,"['parkinglot', 'highway', 'baseball', 'supermarket', 'park', 'tennis', 'roundabout', 'residential', 'pond', 'commercialarea', 'amfootball']",assets/00931_35.096638_-92.415623_8_27.png
13.746495,2.436592,"['forest', 'highway', 'school', 'airport', 'parkinglot', 'residential', 'wetland', 'golf', 'railroad']",assets/02501_43.547259_-72.958809_24_37.png
26.322165,-5.992291,"['forest', 'naturereserve', 'park', 'parkinglot', 'beach', 'lake', 'school', 'highway', 'residential', 'wetland']",assets/02547_44.543195_-72.528668_24_26_8_37.png
2.806233,2.454948,"['swimming', 'highway', 'residential', 'forest', 'parkinglot', 'supermarket', 'park', 'baseball', 'tennis', 'religious', 'cemetery', 'railroad']",assets/00221_44.612425_-73.117831_3_24_19.png
-24.192026,-12.164608,"['parkinglot', 'river', 'highway', 'forest', 'garage', 'bridge', 'airport', 'railroad']",assets/00689_34.725794_-92.22168_8_15_37_5.png
-9.834655,13.723208,"['parkinglot', 'residential', 'tennis', 'forest', 'highway', 'pond', 'park', 'school', 'bridge']",assets/01529_36.218936_-94.212678_8_37_19_14_27.png
2.1713777,5.8387465,"['residential', 'highway', 'sand', 'pond', 'forest', 'swimming', 'cemetery', 'dam', 'garden', 'tennis', 'parkinglot', 'golf', 'soccer', 'school', 'amfootball', 'religious', 'wetland', 'commercialarea', 'beach', 'supermarket', 'roundabout']",assets/01511_43.161909_-73.072968_19_37_24_8_34_18.png
-11.449605,9.920835,"['parkinglot', 'highway', 'residential', 'commercialarea', 'supermarket', 'baseball', 'school', 'religious', 'pond', 'park', 'amfootball', 'lake']",assets/00934_36.185892_-94.21687_8_10_37.png
-5.945209,12.106579,"['golf', 'highway', 'park', 'sand', 'residential', 'bridge', 'swimming', 'river', 'pond', 'forest', 'tennis']",assets/00659_34.779017_-92.476295_6_28.png
-6.849626,-3.2430124,"['baseball', 'highway', 'railroad', 'parkinglot', 'forest', 'park', 'amfootball', 'bridge', 'soccer', 'religious', 'river', 'residential', 'school', 'tennis', 'pond']",assets/02145_34.713129_-92.282207_12_27_8_36.png
15.049887,2.7960558,"['forest', 'parkinglot', 'highway']",assets/02706_44.367239_-71.901377_24_37.png
-19.861555,9.687122,"['parkinglot', 'highway', 'farmland', 'baseball', 'soccer', 'forest', 'skate', 'park', 'bridge', 'wetland', 'pond', 'cemetery', 'university', 'commercialarea', 'tennis', 'residential', 'amfootball', 'school', 'railroad']",assets/00876_35.234194_-91.724598_8_12_27_37_24.png
14.549387,9.315574,"['residential', 'farmland', 'forest', 'swimming', 'pond', 'highway']",assets/01495_43.273657_-73.1933_19_24.png
21.173407,-9.10082,"['sand', 'forest', 'residential', 'highway', 'parkinglot', 'tennis', 'golf']",assets/03255_44.353092_-72.727606_28_6.png
0.94311726,6.4299417,"['residential', 'highway', 'railroad', 'forest', 'garden', 'swimming', 'parkinglot', 'pond', 'commercialarea', 'tennis', 'golf', 'wetland', 'beach', 'supermarket', 'soccer', 'school', 'roundabout', 'river', 'religious', 'bridge', 'park', 'baseball', 'skate', 'cemetery']",assets/01562_43.173116_-73.057892_19_34_24_39.png
-4.7652936,12.995387,"['swimming', 'golf', 'highway', 'sand', 'residential']",assets/00455_35.024405_-92.039323_3_6.png
-22.552483,-11.657964,"['forest', 'pond', 'naturereserve', 'highway', 'river', 'parkinglot', 'warehouse', 'wetland', 'garden', 'farmland', 'airport', 'residential', 'cemetery', 'religious', 'office', 'railroad']",assets/02447_44.487845_-73.151725_24_38_22_26.png
10.37935,-8.028236,"['school', 'river', 'pond', 'parkinglot', 'religious', 'residential', 'forest', 'swimming', 'highway', 'railroad', 'garden', 'bridge', 'cemetery', 'commercialarea', 'supermarket', 'warehouse', 'park', 'tennis', 'amfootball', 'office']",assets/00739_43.658005_-72.319442_10_0_8_19.png
-7.4599476,5.855055,"['baseball', 'highway', 'parkinglot', 'supermarket', 'pond', 'forest', 'park', 'tennis', 'residential', 'commercialarea', 'religious', 'cemetery']",assets/00893_44.461887_-73.120594_12_27_37_8_9_0.png
